SiteID, 17152.0,Site Timezone,-6.0,Data Timezone,-6.0
Longitude, -95.205444
Latitude, 35.03545
Year,Month,Day,Hour,Minute,power (MW),wind speed at 100m (m/s)
2011,1,3,8,25,16.0,16.14
2011,1,3,8,30,16.0,16.125
2011,1,3,8,35,16.0,16.073
2011,1,3,8,40,16.0,15.896
2011,1,3,8,45,16.0,15.713000000000001
2011,1,3,8,50,16.0,15.768
2011,1,3,8,55,16.0,15.878
2011,1,3,9,0,16.0,15.887
2011,1,3,9,5,16.0,15.261000000000001
2011,1,3,9,10,16.0,15.194
2011,1,3,9,15,16.0,15.081
2011,1,3,9,20,16.0,15.631
2011,1,3,9,25,16.0,15.57
2011,1,3,9,30,16.0,15.649000000000001
2011,1,3,9,35,16.0,15.716000000000001
2011,1,3,9,40,16.0,15.75
2011,1,3,9,45,16.0,15.414
2011,1,3,9,50,16.0,15.038
2011,1,3,9,55,16.0,14.901
2011,1,3,10,0,16.0,14.813
2011,1,3,10,5,16.0,14.169
2011,1,3,10,10,16.0,13.839
2011,1,3,10,15,16.0,13.726
2011,1,3,10,20,16.0,13.555
2011,1,3,10,25,16.0,13.421000000000001
2011,1,3,10,30,16.0,13.299
2011,1,3,10,35,16.0,13.049
2011,1,3,10,40,16.0,13.086
2011,1,3,10,45,16.0,13.092
2011,1,3,10,50,16.0,13.107000000000001
2011,1,3,10,55,16.0,13.031
2011,1,3,11,0,16.0,12.921000000000001
2011,1,3,11,5,16.0,12.933
2011,1,3,11,10,16.0,12.942
2011,1,3,11,15,16.0,12.884
2011,1,3,11,20,16.0,12.851
2011,1,3,11,25,16.0,12.881
2011,1,3,11,30,16.0,12.866
2011,1,3,11,35,16.0,12.875
2011,1,3,11,40,16.0,12.939
2011,1,3,11,45,16.0,12.976
2011,1,3,11,50,16.0,12.979000000000001
2011,1,3,11,55,16.0,13.003
2011,1,3,12,0,16.0,13.006
2011,1,3,12,5,16.0,12.955
2011,1,3,12,10,16.0,12.875
2011,1,3,12,15,16.0,12.762
2011,1,3,12,20,16.0,12.723
2011,1,3,12,25,16.0,12.698
2011,1,3,12,30,16.0,12.68
2011,1,3,12,35,16.0,12.662
2011,1,3,12,40,15.999,12.634
2011,1,3,12,45,15.988,12.601
2011,1,3,12,50,15.984,12.588000000000001
2011,1,3,12,55,15.992,12.616
2011,1,3,13,0,15.997,12.634
2011,1,3,13,5,16.0,12.653
2011,1,3,13,10,16.0,12.665000000000001
2011,1,3,13,15,16.0,12.646
2011,1,3,13,20,15.991,12.619
2011,1,3,13,25,15.981,12.588000000000001
2011,1,3,13,30,15.967,12.543000000000001
2011,1,3,13,35,15.954,12.503
2011,1,3,13,40,15.944,12.469
2011,1,3,13,45,15.942,12.463000000000001
2011,1,3,13,50,15.938,12.451
2011,1,3,13,55,15.941,12.463000000000001
2011,1,3,14,0,15.944,12.472
2011,1,3,14,5,15.939,12.457
2011,1,3,14,10,15.938,12.454
2011,1,3,14,15,15.933,12.439
2011,1,3,14,20,15.918000000000001,12.393
2011,1,3,14,25,15.907,12.356
2011,1,3,14,30,15.902000000000001,12.341000000000001
2011,1,3,14,35,15.897,12.326
2011,1,3,14,40,15.908,12.363
2011,1,3,14,45,15.922,12.408
2011,1,3,14,50,15.919,12.396
2011,1,3,14,55,15.913,12.378
2011,1,3,15,0,15.917,12.393
2011,1,3,15,5,15.918000000000001,12.396
2011,1,3,15,10,15.934000000000001,12.448
2011,1,3,15,15,15.946,12.485
2011,1,3,15,20,15.933,12.445
2011,1,3,15,25,15.971,12.567
2011,1,3,15,30,15.977,12.585
2011,1,3,15,35,16.0,12.9
2011,1,3,15,40,16.0,13.36
2011,1,3,15,45,16.0,13.449
2011,1,3,15,50,16.0,13.364
2011,1,3,15,55,16.0,13.483
2011,1,3,16,0,16.0,13.605
2011,1,3,16,5,16.0,13.684000000000001
2011,1,3,16,10,16.0,13.888
2011,1,3,16,15,16.0,14.068
2011,1,3,16,20,16.0,14.206
2011,1,3,16,25,16.0,14.38
2011,1,3,16,30,16.0,14.499
2011,1,3,16,35,16.0,14.688
2011,1,3,16,40,16.0,14.889000000000001
2011,1,3,16,45,16.0,14.96
2011,1,3,16,50,16.0,14.99
2011,1,3,16,55,16.0,14.984
2011,1,3,17,0,16.0,14.917
2011,1,3,17,5,16.0,14.81
2011,1,3,17,10,16.0,14.795
2011,1,3,17,15,16.0,14.804
2011,1,3,17,20,16.0,14.725
2011,1,3,17,25,16.0,14.612
2011,1,3,17,30,16.0,14.593
2011,1,3,17,35,16.0,14.709
2011,1,3,17,40,16.0,14.929
2011,1,3,17,45,16.0,15.133000000000001
2011,1,3,17,50,16.0,15.280000000000001
2011,1,3,17,55,16.0,15.374
2011,1,3,18,0,16.0,15.426
2011,1,3,18,5,16.0,15.448
2011,1,3,18,10,16.0,15.444
2011,1,3,18,15,16.0,15.444
2011,1,3,18,20,16.0,15.463000000000001
2011,1,3,18,25,16.0,15.502
2011,1,3,18,30,16.0,15.539
2011,1,3,18,35,16.0,15.551
2011,1,3,18,40,16.0,15.533
2011,1,3,18,45,16.0,15.472
2011,1,3,18,50,16.0,15.368
2011,1,3,18,55,16.0,15.277000000000001
2011,1,3,19,0,16.0,15.194
2011,1,3,19,5,16.0,15.045
2011,1,3,19,10,16.0,14.886000000000001
2011,1,3,19,15,16.0,14.746
2011,1,3,19,20,16.0,14.575000000000001
2011,1,3,19,25,16.0,14.462
2011,1,3,19,30,16.0,14.407
2011,1,3,19,35,16.0,14.358
2011,1,3,19,40,16.0,14.358
2011,1,3,19,45,16.0,14.373000000000001
2011,1,3,19,50,16.0,14.343
2011,1,3,19,55,16.0,14.276
2011,1,3,20,0,16.0,14.208
2011,1,3,20,5,16.0,14.141
2011,1,3,20,10,16.0,14.08
2011,1,3,20,15,16.0,14.031
2011,1,3,20,20,16.0,14.05
2011,1,3,20,25,16.0,14.089
2011,1,3,20,30,16.0,14.092
2011,1,3,20,35,16.0,14.083
2011,1,3,20,40,16.0,14.041
2011,1,3,20,45,16.0,13.964
2011,1,3,20,50,16.0,13.836
2011,1,3,20,55,16.0,13.699
2011,1,3,21,0,16.0,13.601
2011,1,3,21,5,16.0,13.549
2011,1,3,21,10,16.0,13.485
2011,1,3,21,15,16.0,13.418000000000001
2011,1,3,21,20,16.0,13.345
2011,1,3,21,25,16.0,13.269
2011,1,3,21,30,16.0,13.201
2011,1,3,21,35,16.0,13.159
2011,1,3,21,40,16.0,13.122
2011,1,3,21,45,16.0,13.104000000000001
2011,1,3,21,50,16.0,13.058
2011,1,3,21,55,16.0,13.031
2011,1,3,22,0,16.0,13.006
2011,1,3,22,5,16.0,12.982000000000001
2011,1,3,22,10,16.0,12.951
2011,1,3,22,15,16.0,12.893
2011,1,3,22,20,16.0,12.808
2011,1,3,22,25,16.0,12.683
2011,1,3,22,30,15.969000000000001,12.558
2011,1,3,22,35,15.949,12.493
2011,1,3,22,40,15.938,12.457
2011,1,3,22,45,15.924,12.411
2011,1,3,22,50,15.916,12.387
2011,1,3,22,55,15.913,12.377
2011,1,3,23,0,15.899000000000001,12.335
2011,1,3,23,5,15.887,12.295
2011,1,3,23,10,15.876,12.261000000000001
2011,1,3,23,15,15.865,12.225
2011,1,3,23,20,15.852,12.185
2011,1,3,23,25,15.837,12.136000000000001
2011,1,3,23,30,15.824,12.094
2011,1,3,23,35,15.82,12.081
2011,1,3,23,40,15.811,12.054
2011,1,3,23,45,15.803,12.027000000000001
2011,1,3,23,50,15.792,11.993
2011,1,3,23,55,15.776,11.941
2011,1,4,0,0,15.755,11.874
2011,1,4,0,5,15.735000000000001,11.81
2011,1,4,0,10,15.71,11.731
2011,1,4,0,15,15.681000000000001,11.636000000000001
2011,1,4,0,20,15.605,11.538
2011,1,4,0,25,15.527000000000001,11.456
2011,1,4,0,30,15.466000000000001,11.392
2011,1,4,0,35,15.389000000000001,11.309000000000001
2011,1,4,0,40,15.308,11.224
2011,1,4,0,45,15.242,11.154
2011,1,4,0,50,15.176,11.084
2011,1,4,0,55,15.104000000000001,11.007
2011,1,4,1,0,15.024000000000001,10.922
2011,1,4,1,5,14.958,10.852
2011,1,4,1,10,14.881,10.769
2011,1,4,1,15,14.824,10.708
2011,1,4,1,20,14.727,10.604000000000001
2011,1,4,1,25,14.432,10.433
2011,1,4,1,30,14.101,10.269
2011,1,4,1,35,13.8,10.119
2011,1,4,1,40,13.462,9.951
2011,1,4,1,45,13.052,9.747
2011,1,4,1,50,12.678,9.561
2011,1,4,1,55,12.257,9.396
2011,1,4,2,0,11.803,9.237
2011,1,4,2,5,11.349,9.079
2011,1,4,2,10,10.703,8.853
2011,1,4,2,15,9.662,8.49
2011,1,4,2,20,8.841,8.206
2011,1,4,2,25,8.082,7.944
2011,1,4,2,30,7.4990000000000006,7.742
2011,1,4,2,35,6.996,7.5680000000000005
2011,1,4,2,40,6.4,7.3580000000000005
2011,1,4,2,45,5.8100000000000005,7.102
2011,1,4,2,50,5.178,6.827
2011,1,4,2,55,4.644,6.595
2011,1,4,3,0,4.265,6.43
2011,1,4,3,5,3.884,6.247
2011,1,4,3,10,3.354,5.945
2011,1,4,3,15,2.712,5.579
2011,1,4,3,20,2.188,5.28
2011,1,4,3,25,1.8760000000000001,5.0360000000000005
2011,1,4,3,30,1.447,4.691
2011,1,4,3,35,0.794,4.136
2011,1,4,3,40,0.34600000000000003,3.516
2011,1,4,3,45,0.07200000000000001,2.988
2011,1,4,3,50,0.033,2.5060000000000002
2011,1,4,3,55,0.0,2.097
2011,1,4,4,0,0.0,1.865
2011,1,4,4,5,0.0,1.801
2011,1,4,4,10,0.0,1.752
2011,1,4,4,15,0.0,1.694
2011,1,4,4,20,0.0,1.672
2011,1,4,4,25,0.0,1.666
2011,1,4,4,30,0.0,1.69
2011,1,4,4,35,0.0,1.806
2011,1,4,4,40,0.0,1.953
2011,1,4,4,45,0.0,2.032
2011,1,4,4,50,0.0,2.069
2011,1,4,4,55,0.002,2.121
2011,1,4,5,0,0.003,2.142
2011,1,4,5,5,0.003,2.1390000000000002
2011,1,4,5,10,0.004,2.154
2011,1,4,5,15,0.009000000000000001,2.209
2011,1,4,5,20,0.01,2.218
2011,1,4,5,25,0.004,2.1510000000000002
2011,1,4,5,30,0.0,2.044
2011,1,4,5,35,0.0,1.95
2011,1,4,5,40,0.0,1.895
2011,1,4,5,45,0.0,1.8860000000000001
2011,1,4,5,50,0.0,1.861
2011,1,4,5,55,0.0,1.816
2011,1,4,6,0,0.0,1.7670000000000001
2011,1,4,6,5,0.0,1.758
2011,1,4,6,10,0.0,1.788
2011,1,4,6,15,0.0,1.813
2011,1,4,6,20,0.0,1.825
2011,1,4,6,25,0.0,1.864
2011,1,4,6,30,0.0,1.956
2011,1,4,6,35,0.0,2.011
2011,1,4,6,40,0.0,1.962
2011,1,4,6,45,0.0,1.923
2011,1,4,6,50,0.0,2.005
2011,1,4,6,55,0.005,2.1550000000000002
2011,1,4,7,0,0.012,2.246
2011,1,4,7,5,0.015,2.277
2011,1,4,7,10,0.018000000000000002,2.307
2011,1,4,7,15,0.02,2.338
2011,1,4,7,20,0.019,2.322
2011,1,4,7,25,0.016,2.2920000000000003
2011,1,4,7,30,0.017,2.295
2011,1,4,7,35,0.019,2.323
2011,1,4,7,40,0.022,2.356
2011,1,4,7,45,0.023,2.371
2011,1,4,7,50,0.023,2.374
2011,1,4,7,55,0.026000000000000002,2.414
2011,1,4,8,0,0.03,2.454
2011,1,4,8,5,0.031,2.466
2011,1,4,8,10,0.034,2.5060000000000002
2011,1,4,8,15,0.039,2.567
2011,1,4,8,20,0.043000000000000003,2.613
2011,1,4,8,25,0.046,2.649
2011,1,4,8,30,0.049,2.6830000000000003
2011,1,4,8,35,0.047,2.658
2011,1,4,8,40,0.045,2.64
2011,1,4,8,45,0.047,2.661
2011,1,4,8,50,0.044,2.628
2011,1,4,8,55,0.04,2.576
2011,1,4,9,0,0.036000000000000004,2.533
2011,1,4,9,5,0.03,2.46
2011,1,4,9,10,0.02,2.335
2011,1,4,9,15,0.012,2.246
2011,1,4,9,20,0.006,2.17
2011,1,4,9,25,0.002,2.115
2011,1,4,9,30,0.0,2.091
2011,1,4,9,35,0.003,2.133
2011,1,4,9,40,0.007,2.182
2011,1,4,9,45,0.01,2.216
2011,1,4,9,50,0.012,2.246
2011,1,4,9,55,0.016,2.2920000000000003
2011,1,4,10,0,0.019,2.325
2011,1,4,10,5,0.022,2.362
2011,1,4,10,10,0.025,2.399
2011,1,4,10,15,0.027,2.4290000000000003
2011,1,4,10,20,0.03,2.469
2011,1,4,10,25,0.034,2.511
2011,1,4,10,30,0.037,2.551
2011,1,4,10,35,0.04,2.591
2011,1,4,10,40,0.043000000000000003,2.621
2011,1,4,10,45,0.046,2.658
2011,1,4,10,50,0.051000000000000004,2.719
2011,1,4,10,55,0.054,2.759
2011,1,4,11,0,0.055,2.777
2011,1,4,11,5,0.058,2.814
2011,1,4,11,10,0.061,2.844
2011,1,4,11,15,0.065,2.89
2011,1,4,11,20,0.068,2.9330000000000003
2011,1,4,11,25,0.07,2.96
2011,1,4,11,30,0.073,2.987
2011,1,4,11,35,0.075,3.015
2011,1,4,11,40,0.076,3.036
2011,1,4,11,45,0.078,3.0580000000000003
2011,1,4,11,50,0.078,3.061
2011,1,4,11,55,0.078,3.052
2011,1,4,12,0,0.078,3.052
2011,1,4,12,5,0.079,3.064
2011,1,4,12,10,0.079,3.073
2011,1,4,12,15,0.082,3.103
2011,1,4,12,20,0.084,3.1310000000000002
2011,1,4,12,25,0.084,3.1310000000000002
2011,1,4,12,30,0.082,3.106
2011,1,4,12,35,0.082,3.106
2011,1,4,12,40,0.082,3.106
2011,1,4,12,45,0.081,3.091
2011,1,4,12,50,0.077,3.051
2011,1,4,12,55,0.075,3.021
2011,1,4,13,0,0.074,3.012
2011,1,4,13,5,0.074,3.0060000000000002
2011,1,4,13,10,0.07200000000000001,2.99
2011,1,4,13,15,0.07200000000000001,2.981
2011,1,4,13,20,0.073,2.996
2011,1,4,13,25,0.074,3.012
2011,1,4,13,30,0.074,3.015
2011,1,4,13,35,0.073,2.999
2011,1,4,13,40,0.07,2.96
2011,1,4,13,45,0.066,2.9170000000000003
2011,1,4,13,50,0.063,2.8770000000000002
2011,1,4,13,55,0.059000000000000004,2.829
2011,1,4,14,0,0.056,2.789
2011,1,4,14,5,0.053,2.7520000000000002
2011,1,4,14,10,0.05,2.722
2011,1,4,14,15,0.048,2.7
2011,1,4,14,20,0.047,2.6790000000000003
2011,1,4,14,25,0.045,2.661
2011,1,4,14,30,0.043000000000000003,2.636
2011,1,4,14,35,0.042,2.624
2011,1,4,14,40,0.042,2.6270000000000002
2011,1,4,14,45,0.043000000000000003,2.633
2011,1,4,14,50,0.045,2.658
2011,1,4,14,55,0.048,2.7
2011,1,4,15,0,0.05,2.716
2011,1,4,15,5,0.049,2.707
2011,1,4,15,10,0.048,2.691
2011,1,4,15,15,0.045,2.658
2011,1,4,15,20,0.04,2.594
2011,1,4,15,25,0.035,2.5420000000000003
2011,1,4,15,30,0.032,2.499
2011,1,4,15,35,0.029,2.469
2011,1,4,15,40,0.027,2.438
2011,1,4,15,45,0.025,2.42
2011,1,4,15,50,0.029,2.465
2011,1,4,15,55,0.03,2.478
2011,1,4,16,0,0.03,2.478
2011,1,4,16,5,0.032,2.5020000000000002
2011,1,4,16,10,0.033,2.517
2011,1,4,16,15,0.034,2.5300000000000002
2011,1,4,16,20,0.038,2.569
2011,1,4,16,25,0.043000000000000003,2.63
2011,1,4,16,30,0.049,2.71
2011,1,4,16,35,0.057,2.807
2011,1,4,16,40,0.065,2.908
2011,1,4,16,45,0.074,3.015
2011,1,4,16,50,0.083,3.122
2011,1,4,16,55,0.138,3.231
2011,1,4,17,0,0.224,3.351
2011,1,4,17,5,0.299,3.454
2011,1,4,17,10,0.359,3.537
2011,1,4,17,15,0.418,3.619
2011,1,4,17,20,0.466,3.686
2011,1,4,17,25,0.512,3.75
2011,1,4,17,30,0.561,3.817
2011,1,4,17,35,0.616,3.894
2011,1,4,17,40,0.677,3.979
2011,1,4,17,45,0.739,4.065
2011,1,4,17,50,0.812,4.165
2011,1,4,17,55,0.934,4.284
2011,1,4,18,0,1.075,4.397
2011,1,4,18,5,1.212,4.507
2011,1,4,18,10,1.318,4.593
2011,1,4,18,15,1.3980000000000001,4.657
2011,1,4,18,20,1.458,4.706
2011,1,4,18,25,1.5190000000000001,4.755
2011,1,4,18,30,1.6360000000000001,4.849
2011,1,4,18,35,1.822,4.999
2011,1,4,18,40,2.049,5.182
2011,1,4,18,45,2.376,5.3950000000000005
2011,1,4,18,50,2.824,5.652
2011,1,4,18,55,3.262,5.902
2011,1,4,19,0,3.6670000000000003,6.134
2011,1,4,19,5,4.049,6.347
2011,1,4,19,10,4.456,6.524
2011,1,4,19,15,4.722,6.640000000000001
2011,1,4,19,20,4.9030000000000005,6.72
2011,1,4,19,25,5.035,6.777
2011,1,4,19,30,5.097,6.805
2011,1,4,19,35,5.1450000000000005,6.8260000000000005
2011,1,4,19,40,5.151,6.829
2011,1,4,19,45,5.171,6.838
2011,1,4,19,50,5.268,6.881
2011,1,4,19,55,5.401,6.939
2011,1,4,20,0,5.476,6.973
2011,1,4,20,5,5.41,6.945
2011,1,4,20,10,5.253,6.878
2011,1,4,20,15,5.0600000000000005,6.796
2011,1,4,20,20,4.847,6.704
2011,1,4,20,25,4.696,6.640000000000001
2011,1,4,20,30,4.5680000000000005,6.585
2011,1,4,20,35,4.391,6.509
2011,1,4,20,40,4.256,6.4510000000000005
2011,1,4,20,45,4.199,6.426
2011,1,4,20,50,4.199,6.426
2011,1,4,20,55,4.248,6.448
2011,1,4,21,0,4.346,6.4910000000000005
2011,1,4,21,5,4.486,6.5520000000000005
2011,1,4,21,10,4.59,6.597
2011,1,4,21,15,4.596,6.6000000000000005
2011,1,4,21,20,4.482,6.5520000000000005
2011,1,4,21,25,4.375,6.506
2011,1,4,21,30,4.382,6.509
2011,1,4,21,35,4.474,6.549
2011,1,4,21,40,4.538,6.5760000000000005
2011,1,4,21,45,4.482,6.5520000000000005
2011,1,4,21,50,4.3340000000000005,6.488
2011,1,4,21,55,4.158,6.4110000000000005
2011,1,4,22,0,4.033,6.356
2011,1,4,22,5,4.034,6.356
2011,1,4,22,10,4.003,6.341
2011,1,4,22,15,3.8810000000000002,6.271
2011,1,4,22,20,3.758,6.2010000000000005
2011,1,4,22,25,3.609,6.115
2011,1,4,22,30,3.406,5.9990000000000006
2011,1,4,22,35,3.225,5.8950000000000005
2011,1,4,22,40,3.124,5.837
2011,1,4,22,45,3.06,5.801
2011,1,4,22,50,2.965,5.746
2011,1,4,22,55,2.843,5.676
2011,1,4,23,0,2.785,5.642
2011,1,4,23,5,2.823,5.664
2011,1,4,23,10,2.914,5.715
2011,1,4,23,15,2.899,5.706
2011,1,4,23,20,2.835,5.67
2011,1,4,23,25,2.9050000000000002,5.7090000000000005
2011,1,4,23,30,3.161,5.856
2011,1,4,23,35,3.503,6.051
2011,1,4,23,40,3.717,6.173
2011,1,4,23,45,3.696,6.1610000000000005
2011,1,4,23,50,3.595,6.103
2011,1,4,23,55,3.553,6.079
2011,1,5,0,0,3.504,6.051
2011,1,5,0,5,3.605,6.109
2011,1,5,0,10,3.834,6.24
2011,1,5,0,15,3.71,6.17
2011,1,5,0,20,3.192,5.8740000000000006
2011,1,5,0,25,2.6790000000000003,5.581
2011,1,5,0,30,2.576,5.523
2011,1,5,0,35,2.629,5.554
2011,1,5,0,40,2.347,5.392
2011,1,5,0,45,2.4050000000000002,5.426
2011,1,5,0,50,2.4,5.423
2011,1,5,0,55,2.134,5.264
2011,1,5,1,0,2.198,5.307
2011,1,5,1,5,2.119,5.252
2011,1,5,1,10,2.363,5.401
2011,1,5,1,15,2.326,5.38
2011,1,5,1,20,2.101,5.236
2011,1,5,1,25,2.097,5.2330000000000005
2011,1,5,1,30,1.79,4.986
2011,1,5,1,35,1.544,4.788
2011,1,5,1,40,1.566,4.806
2011,1,5,1,45,1.649,4.873
2011,1,5,1,50,1.661,4.882
2011,1,5,1,55,1.566,4.806
2011,1,5,2,0,1.315,4.605
2011,1,5,2,5,1.0190000000000001,4.367
2011,1,5,2,10,0.879,4.2540000000000004
2011,1,5,2,15,0.8170000000000001,4.186
2011,1,5,2,20,0.795,4.156
2011,1,5,2,25,0.778,4.132
2011,1,5,2,30,0.738,4.077
2011,1,5,2,35,0.7010000000000001,4.025
2011,1,5,2,40,0.65,3.955
2011,1,5,2,45,0.54,3.802
2011,1,5,2,50,0.391,3.595
2011,1,5,2,55,0.277,3.436
2011,1,5,3,0,0.218,3.354
2011,1,5,3,5,0.185,3.3080000000000003
2011,1,5,3,10,0.093,3.18
2011,1,5,3,15,0.075,3.036
2011,1,5,3,20,0.066,2.92
2011,1,5,3,25,0.054,2.783
2011,1,5,3,30,0.039,2.597
2011,1,5,3,35,0.024,2.408
2011,1,5,3,40,0.013000000000000001,2.27
2011,1,5,3,45,0.002,2.145
2011,1,5,3,50,0.0,1.975
2011,1,5,3,55,0.0,1.749
2011,1,5,4,0,0.0,1.514
2011,1,5,4,5,0.0,1.389
2011,1,5,4,10,0.0,1.413
2011,1,5,4,15,0.0,1.5110000000000001
2011,1,5,4,20,0.0,1.56
2011,1,5,4,25,0.0,1.557
2011,1,5,4,30,0.0,1.581
2011,1,5,4,35,0.0,1.621
2011,1,5,4,40,0.0,1.624
2011,1,5,4,45,0.0,1.578
2011,1,5,4,50,0.0,1.596
2011,1,5,4,55,0.0,1.691
2011,1,5,5,0,0.0,1.706
2011,1,5,5,5,0.0,1.6540000000000001
2011,1,5,5,10,0.0,1.59
2011,1,5,5,15,0.0,1.605
2011,1,5,5,20,0.0,1.666
2011,1,5,5,25,0.0,1.718
2011,1,5,5,30,0.0,1.694
2011,1,5,5,35,0.0,1.758
2011,1,5,5,40,0.0,1.7610000000000001
2011,1,5,5,45,0.0,1.633
2011,1,5,5,50,0.0,1.562
2011,1,5,5,55,0.0,1.572
2011,1,5,6,0,0.0,1.663
2011,1,5,6,5,0.0,1.77
2011,1,5,6,10,0.0,1.825
2011,1,5,6,15,0.0,1.837
2011,1,5,6,20,0.0,1.926
2011,1,5,6,25,0.0,2.0420000000000003
2011,1,5,6,30,0.0,2.069
2011,1,5,6,35,0.0,2.112
2011,1,5,6,40,0.01,2.231
2011,1,5,6,45,0.021,2.359
2011,1,5,6,50,0.03,2.475
2011,1,5,6,55,0.036000000000000004,2.548
2011,1,5,7,0,0.036000000000000004,2.548
2011,1,5,7,5,0.033,2.512
2011,1,5,7,10,0.027,2.438
2011,1,5,7,15,0.016,2.295
2011,1,5,7,20,0.005,2.164
2011,1,5,7,25,0.0,2.0020000000000002
2011,1,5,7,30,0.0,1.7850000000000001
2011,1,5,7,35,0.0,1.6600000000000001
2011,1,5,7,40,0.0,1.605
2011,1,5,7,45,0.0,1.508
2011,1,5,7,50,0.0,1.483
2011,1,5,7,55,0.0,1.575
2011,1,5,8,0,0.0,1.703
2011,1,5,8,5,0.0,1.813
2011,1,5,8,10,0.0,1.968
2011,1,5,8,15,0.001,2.124
2011,1,5,8,20,0.009000000000000001,2.216
2011,1,5,8,25,0.017,2.316
2011,1,5,8,30,0.029,2.46
2011,1,5,8,35,0.041,2.6
2011,1,5,8,40,0.042,2.622
2011,1,5,8,45,0.041,2.6
2011,1,5,8,50,0.037,2.561
2011,1,5,8,55,0.036000000000000004,2.539
2011,1,5,9,0,0.038,2.567
2011,1,5,9,5,0.034,2.515
2011,1,5,9,10,0.026000000000000002,2.423
2011,1,5,9,15,0.015,2.283
2011,1,5,9,20,0.003,2.145
2011,1,5,9,25,0.0,2.066
2011,1,5,9,30,0.0,2.063
2011,1,5,9,35,0.002,2.124
2011,1,5,9,40,0.009000000000000001,2.213
2011,1,5,9,45,0.013000000000000001,2.2640000000000002
2011,1,5,9,50,0.02,2.353
2011,1,5,9,55,0.041,2.606
2011,1,5,10,0,0.064,2.8810000000000002
2011,1,5,10,5,0.067,2.924
2011,1,5,10,10,0.056,2.7920000000000003
2011,1,5,10,15,0.04,2.594
2011,1,5,10,20,0.026000000000000002,2.426
2011,1,5,10,25,0.014,2.27
2011,1,5,10,30,0.001,2.121
2011,1,5,10,35,0.0,1.935
2011,1,5,10,40,0.0,1.709
2011,1,5,10,45,0.0,1.587
2011,1,5,10,50,0.0,1.633
2011,1,5,10,55,0.0,1.807
2011,1,5,11,0,0.003,2.145
2011,1,5,11,5,0.031,2.487
2011,1,5,11,10,0.047,2.685
2011,1,5,11,15,0.062,2.866
2011,1,5,11,20,0.077,3.0460000000000003
2011,1,5,11,25,0.098,3.174
2011,1,5,11,30,0.191,3.302
2011,1,5,11,35,0.263,3.403
2011,1,5,11,40,0.276,3.4210000000000003
2011,1,5,11,45,0.245,3.378
2011,1,5,11,50,0.279,3.427
2011,1,5,11,55,0.387,3.576
2011,1,5,12,0,0.523,3.766
2011,1,5,12,5,0.746,4.074
2011,1,5,12,10,1.131,4.4430000000000005
2011,1,5,12,15,1.424,4.678
2011,1,5,12,20,1.6320000000000001,4.846
2011,1,5,12,25,1.7730000000000001,4.9590000000000005
2011,1,5,12,30,1.7,4.901
2011,1,5,12,35,1.623,4.84
2011,1,5,12,40,1.611,4.831
2011,1,5,12,45,1.497,4.739
2011,1,5,12,50,1.336,4.611
2011,1,5,12,55,1.226,4.522
2011,1,5,13,0,1.195,4.498
2011,1,5,13,5,1.247,4.541
2011,1,5,13,10,1.289,4.574
2011,1,5,13,15,1.281,4.5680000000000005
2011,1,5,13,20,1.258,4.55
2011,1,5,13,25,1.2610000000000001,4.553
2011,1,5,13,30,1.246,4.541
2011,1,5,13,35,1.147,4.461
2011,1,5,13,40,1.037,4.373
2011,1,5,13,45,0.979,4.327
2011,1,5,13,50,0.964,4.315
2011,1,5,13,55,0.971,4.321
2011,1,5,14,0,1.024,4.364
2011,1,5,14,5,1.093,4.4190000000000005
2011,1,5,14,10,1.187,4.495
2011,1,5,14,15,1.2630000000000001,4.556
2011,1,5,14,20,1.32,4.602
2011,1,5,14,25,1.362,4.635
2011,1,5,14,30,1.3840000000000001,4.654
2011,1,5,14,35,1.3880000000000001,4.657
2011,1,5,14,40,1.35,4.626
2011,1,5,14,45,1.297,4.5840000000000005
2011,1,5,14,50,1.2590000000000001,4.553
2011,1,5,14,55,1.221,4.522
2011,1,5,15,0,1.183,4.492
2011,1,5,15,5,1.1340000000000001,4.452
2011,1,5,15,10,1.084,4.413
2011,1,5,15,15,1.046,4.382
2011,1,5,15,20,1.012,4.355
2011,1,5,15,25,0.974,4.324
2011,1,5,15,30,0.933,4.291
2011,1,5,15,35,0.925,4.284
2011,1,5,15,40,0.937,4.2940000000000005
2011,1,5,15,45,0.9410000000000001,4.297
2011,1,5,15,50,0.9450000000000001,4.3
2011,1,5,15,55,0.9450000000000001,4.3
2011,1,5,16,0,0.933,4.29
2011,1,5,16,5,0.892,4.257
2011,1,5,16,10,0.896,4.26
2011,1,5,16,15,0.915,4.275
2011,1,5,16,20,1.056,4.388
2011,1,5,16,25,1.158,4.47
2011,1,5,16,30,1.216,4.516
2011,1,5,16,35,1.208,4.51
2011,1,5,16,40,1.1320000000000001,4.449
2011,1,5,16,45,1.068,4.397
2011,1,5,16,50,1.037,4.373
2011,1,5,16,55,1.053,4.385
2011,1,5,17,0,1.113,4.434
2011,1,5,17,5,1.246,4.541
2011,1,5,17,10,1.3980000000000001,4.663
2011,1,5,17,15,1.5310000000000001,4.7700000000000005
2011,1,5,17,20,1.611,4.8340000000000005
2011,1,5,17,25,1.668,4.88
2011,1,5,17,30,1.782,4.971
2011,1,5,17,35,2.0060000000000002,5.151
2011,1,5,17,40,2.328,5.371
2011,1,5,17,45,2.67,5.566
